INFO 2023-08-09 03:18:54,512 autoreload Watching for file changes with StatReloader
DEBUG 2023-08-09 03:18:55,408 autoreload File C:\Users\Alice\Desktop\djangogram\.venv\Lib\site-packages\django\contrib\auth\base_user.py first seen with mtime 1689162638.9194
DEBUG 2023-08-09 03:18:55,409 autoreload File C:\Users\Alice\AppData\Local\Programs\Python\Python311\Lib\pydoc.py first seen with mtime 1686085218.0
DEBUG 2023-08-09 03:18:55,409 autoreload File C:\Users\Alice\Desktop\djangogram\.venv\Lib\site-packages\django\core\management\base.py first seen with mtime 1689162640.318541
DEBUG 2023-08-09 03:18:55,410 autoreload File C:\Users\Alice\AppData\Local\Programs\Python\Python311\Lib\xml\__init__.py first seen with mtime 1686085218.0
DEBUG 2023-08-09 03:18:55,410 autoreload File C:\Users\Alice\AppData\Local\Programs\Python\Python311\Lib\xml\dom\minicompat.py first seen with mtime 1686085218.0
DEBUG 2023-08-09 03:18:55,411 autoreload File C:\Users\Alice\Desktop\djangogram\.venv\Lib\site-packages\django\contrib\admin\views\main.py first seen with mtime 1689162638.8086958
DEBUG 2023-08-09 03:18:55,412 autoreload File C:\Users\Alice\Desktop\djangogram\.venv\Lib\site-packages\sqlparse\filters\tokens.py first seen with mtime 1689162641.7954774
DEBUG 2023-08-09 03:18:55,412 autoreload File C:\Users\Alice\AppData\Local\Programs\Python\Python311\Lib\_markupbase.py first seen with mtime 1686085218.0
DEBUG 2023-08-09 03:18:55,413 autoreload File C:\Users\Alice\Desktop\djangogram\.venv\Lib\site-packages\django\apps\config.py first seen with mtime 1689162638.2097106
DEBUG 2023-08-09 03:18:55,414 autoreload File C:\Users\Alice\Desktop\djangogram\.venv\Lib\site-packages\django\core\files\storage\filesystem.py first seen with mtime 1689162640.2965994
DEBUG 2023-08-09 03:18:55,415 autoreload File C:\Users\Alice\Desktop\djangogram\.venv\Lib\site-packages\rest_framework\schemas\__init__.py first seen with mtime 1689162641.4927719
DEBUG 2023-08-09 03:18:55,416 autoreload File C:\Users\Alice\Desktop\djangogram\.venv\Lib\site-packages\rest_framework\authentication.py first seen with mtime 1689162641.418741
DEBUG 2023-08-09 03:18:55,417 autoreload File C:\Users\Alice\Desktop\djangogram\.venv\Lib\site-packages\django\db\models\functions\__init__.py first seen with mtime 1689162640.4531813
DEBUG 2023-08-09 03:18:55,417 autoreload File C:\Users\Alice\.vscode\extensions\ms-python.python-2023.14.0\pythonFiles\lib\python\debugpy\_vendored\pydevd\_pydevd_frame_eval\pydevd_frame_eval_main.py first seen with mtime 1691124228.0463548
DEBUG 2023-08-09 03:18:55,418 autoreload File C:\Users\Alice\Desktop\djangogram\.venv\Lib\site-packages\django\forms\formsets.py first seen with mtime 1689162640.4840987
DEBUG 2023-08-09 03:18:55,419 autoreload File C:\Users\Alice\.vscode\extensions\ms-python.python-2023.14.0\pythonFiles\lib\python\debugpy\_vendored\force_pydevd.py first seen with mtime 1691124227.8678675
DEBUG 2023-08-09 03:18:55,419 autoreload File C:\Users\Alice\Desktop\djangogram\.venv\Lib\site-packages\django\test\client.py first seen with mtime 1689162640.567386
DEBUG 2023-08-09 03:18:55,419 autoreload File C:\Users\Alice\Desktop\djangogram\.venv\Lib\site-packages\django\core\checks\caches.py first seen with mtime 1689162640.2726638
DEBUG 2023-08-09 03:18:55,420 autoreload File C:\Users\Alice\Desktop\djangogram\.venv\Lib\site-packages\django\core\management\sql.py first seen with mtime 1689162640.34148
DEBUG 2023-08-09 03:18:55,420 autoreload File C:\Users\Alice\Desktop\djangogram\.venv\Lib\site-packages\django\views\generic\__init__.py first seen with mtime 1689162640.6332102
DEBUG 2023-08-09 03:18:55,421 autoreload File C:\Users\Alice\.vscode\extensions\ms-python.python-2023.14.0\pythonFiles\lib\python\debugpy\_vendored\pydevd\_pydevd_bundle\pydevd_reload.py first seen with mtime 1691124228.020423
DEBUG 2023-08-09 03:18:55,421 autoreload File C:\Users\Alice\Desktop\djangogram\.venv\Lib\site-packages\django\db\models\options.py first seen with mtime 1689162640.4601629
DEBUG 2023-08-09 03:18:55,422 autoreload File C:\Users\Alice\Desktop\djangogram\.venv\Lib\site-packages\django\utils\deprecation.py first seen with mtime 1689162640.6032898
DEBUG 2023-08-09 03:18:55,422 autoreload File C:\Users\Alice\Desktop\djangogram\.venv\Lib\site-packages\django\db\models\signals.py first seen with mtime 1689162640.4621568
DEBUG 2023-08-09 03:18:55,423 autoreload File C:\Users\Alice\AppData\Local\Programs\Python\Python311\Lib\hmac.py first seen with mtime 1686085218.0
DEBUG 2023-08-09 03:18:55,423 autoreload File C:\Users\Alice\Desktop\djangogram\.venv\Lib\site-packages\django\db\backends\sqlite3\base.py first seen with mtime 1689162640.4033136
DEBUG 2023-08-09 03:18:55,424 autoreload File C:\Users\Alice\AppData\Local\Programs\Python\Python311\Lib\signal.py first seen with mtime 1686085218.0
DEBUG 2023-08-09 03:18:55,424 autoreload File C:\Users\Alice\.vscode\extensions\ms-python.python-2023.14.0\pythonFiles\lib\python\debugpy\_vendored\pydevd\_pydevd_bundle\pydevd_concurrency_analyser\__init__.py first seen with mtime 1691124227.9303524
DEBUG 2023-08-09 03:18:55,425 autoreload File C:\Users\Alice\AppData\Local\Programs\Python\Python311\Lib\importlib\resources\__init__.py first seen with mtime 1686085218.0
DEBUG 2023-08-09 03:18:55,426 autoreload File C:\Users\Alice\Desktop\djangogram\.venv\Lib\site-packages\django\utils\termcolors.py first seen with mtime 1689162640.6132631
DEBUG 2023-08-09 03:18:55,427 autoreload File C:\Users\Alice\Desktop\djangogram\.venv\Lib\site-packages\django\contrib\staticfiles\management\commands\runserver.py first seen with mtime 1689162640.2188075
DEBUG 2023-08-09 03:18:55,428 autoreload File C:\Users\Alice\Desktop\djangogram\djangogram\urls.py first seen with mtime 1691508446.7855835
DEBUG 2023-08-09 03:18:55,429 autoreload File C:\Users\Alice\AppData\Local\Programs\Python\Python311\Lib\email\mime\__init__.py first seen with mtime 1686085218.0
DEBUG 2023-08-09 03:18:55,430 autoreload File C:\Users\Alice\Desktop\djangogram\.venv\Lib\site-packages\django\contrib\admin\utils.py first seen with mtime 1689162638.8057034
DEBUG 2023-08-09 03:18:55,430 autoreload File C:\Users\Alice\Desktop\djangogram\.venv\Lib\site-packages\django\db\backends\ddl_references.py first seen with mtime 1689162640.36741
DEBUG 2023-08-09 03:18:55,431 autoreload File C:\Users\Alice\AppData\Local\Programs\Python\Python311\Lib\email\iterators.py first seen with mtime 1686085218.0
DEBUG 2023-08-09 03:18:55,431 autoreload File C:\Users\Alice\Desktop\djangogram\.venv\Lib\site-packages\rest_framework\request.py first seen with mtime 1689162641.490777
DEBUG 2023-08-09 03:18:55,432 autoreload File C:\Users\Alice\Desktop\djangogram\.venv\Lib\site-packages\sqlparse\exceptions.py first seen with mtime 1689162641.7894933
DEBUG 2023-08-09 03:18:55,432 autoreload File C:\Users\Alice\Desktop\djangogram\.venv\Lib\site-packages\django\forms\renderers.py first seen with mtime 1689162640.5010529
DEBUG 2023-08-09 03:18:55,433 autoreload File C:\Users\Alice\Desktop\djangogram\.venv\Lib\site-packages\django\core\checks\__init__.py first seen with mtime 1689162640.2666793
DEBUG 2023-08-09 03:18:55,433 autoreload File C:\Users\Alice\Desktop\djangogram\.venv\Lib\site-packages\django\templatetags\cache.py first seen with mtime 1689162640.5594072
DEBUG 2023-08-09 03:18:55,434 autoreload File C:\Users\Alice\Desktop\djangogram\.venv\Lib\site-packages\django\utils\timezone.py first seen with mtime 1689162640.6142607
DEBUG 2023-08-09 03:18:55,434 autoreload File C:\Users\Alice\Desktop\djangogram\.venv\Lib\site-packages\django\contrib\contenttypes\apps.py first seen with mtime 1689162639.045064
DEBUG 2023-08-09 03:18:55,435 autoreload File C:\Users\Alice\Desktop\djangogram\.venv\Lib\site-packages\rest_framework\status.py first seen with mtime 1689162641.5276785
DEBUG 2023-08-09 03:18:55,435 autoreload File C:\Users\Alice\Desktop\djangogram\.venv\Lib\site-packages\django\views\decorators\debug.py first seen with mtime 1689162640.631215
DEBUG 2023-08-09 03:18:55,436 autoreload File C:\Users\Alice\AppData\Local\Programs\Python\Python311\Lib\reprlib.py first seen with mtime 1686085218.0
DEBUG 2023-08-09 03:18:55,436 autoreload File C:\Users\Alice\Desktop\djangogram\.venv\Lib\site-packages\django\test\testcases.py first seen with mtime 1689162640.5703788
DEBUG 2023-08-09 03:18:55,437 autoreload File C:\Users\Alice\Desktop\djangogram\.venv\Lib\site-packages\pkg_resources\_vendor\jaraco\functools.py first seen with mtime 1689162641.1378615
DEBUG 2023-08-09 03:18:55,437 autoreload File C:\Users\Alice\AppData\Local\Programs\Python\Python311\Lib\struct.py first seen with mtime 1686085218.0
DEBUG 2023-08-09 03:18:55,438 autoreload File C:\Users\Alice\AppData\Local\Programs\Python\Python311\Lib\dataclasses.py first seen with mtime 1686085218.0
DEBUG 2023-08-09 03:18:55,438 autoreload File C:\Users\Alice\Desktop\djangogram\.venv\Lib\site-packages\django\db\models\fields\proxy.py first seen with mtime 1689162640.4501889
DEBUG 2023-08-09 03:18:55,439 autoreload File C:\Users\Alice\AppData\Local\Programs\Python\Python311\Lib\xml\dom\minidom.py first seen with mtime 1686085218.0
DEBUG 2023-08-09 03:18:55,439 autoreload File C:\Users\Alice\Desktop\djangogram\.venv\Lib\site-packages\django\core\servers\basehttp.py first seen with mtime 1689162640.350455
DEBUG 2023-08-09 03:18:55,440 autoreload File C:\Users\Alice\.vscode\extensions\ms-python.python-2023.14.0\pythonFiles\lib\python\debugpy\_vendored\pydevd\_pydev_bundle\pydev_monkey.py first seen with mtime 1691124227.883489
DEBUG 2023-08-09 03:18:55,441 autoreload File C:\Users\Alice\Desktop\djangogram\.venv\Lib\site-packages\django\urls\exceptions.py first seen with mtime 1689162640.5763624
DEBUG 2023-08-09 03:18:55,442 autoreload File C:\Users\Alice\Desktop\djangogram\.venv\Lib\site-packages\django\db\models\fields\reverse_related.py first seen with mtime 1689162640.4521837
DEBUG 2023-08-09 03:18:55,442 autoreload File C:\Users\Alice\Desktop\djangogram\.venv\Lib\site-packages\django\contrib\auth\forms.py first seen with mtime 1689162638.9213936
DEBUG 2023-08-09 03:18:55,443 autoreload File C:\Users\Alice\Desktop\djangogram\.venv\Lib\site-packages\django\core\serializers\json.py first seen with mtime 1689162640.347463
DEBUG 2023-08-09 03:18:55,444 autoreload File C:\Users\Alice\AppData\Local\Programs\Python\Python311\Lib\importlib\resources\_legacy.py first seen with mtime 1686085218.0
DEBUG 2023-08-09 03:18:55,444 autoreload File C:\Users\Alice\Desktop\djangogram\.venv\Lib\site-packages\django\db\models\expressions.py first seen with mtime 1689162640.4402163
DEBUG 2023-08-09 03:18:55,445 autoreload File C:\Users\Alice\.vscode\extensions\ms-python.python-2023.14.0\pythonFiles\lib\python\debugpy\_vendored\pydevd\_pydevd_bundle\pydevd_save_locals.py first seen with mtime 1691124228.0254102
DEBUG 2023-08-09 03:18:55,447 autoreload File C:\Users\Alice\Desktop\djangogram\.venv\Lib\site-packages\django\utils\decorators.py first seen with mtime 1689162640.6032898
DEBUG 2023-08-09 03:18:55,448 autoreload File C:\Users\Alice\AppData\Local\Programs\Python\Python311\Lib\email\quoprimime.py first seen with mtime 1686085218.0
DEBUG 2023-08-09 03:18:55,449 autoreload File C:\Users\Alice\AppData\Local\Programs\Python\Python311\DLLs\_queue.pyd first seen with mtime 1686085294.0
DEBUG 2023-08-09 03:18:55,449 autoreload File C:\Users\Alice\Desktop\djangogram\.venv\Lib\site-packages\django\views\generic\base.py first seen with mtime 1689162640.6362023
DEBUG 2023-08-09 03:18:55,450 autoreload File C:\Users\Alice\.vscode\extensions\ms-python.python-2023.14.0\pythonFiles\lib\python\debugpy\_vendored\pydevd\pydev_ipython\matplotlibtools.py first seen with mtime 1691124228.106012
DEBUG 2023-08-09 03:18:55,451 autoreload File C:\Users\Alice\Desktop\djangogram\.venv\Lib\site-packages\django\test\utils.py first seen with mtime 1689162640.5713754
DEBUG 2023-08-09 03:18:55,451 autoreload File C:\Users\Alice\Desktop\djangogram\.venv\Lib\site-packages\django\contrib\admin\models.py first seen with mtime 1689162638.7368872
DEBUG 2023-08-09 03:18:55,452 autoreload File C:\Users\Alice\Desktop\djangogram\.venv\Lib\site-packages\django\contrib\sessions\middleware.py first seen with mtime 1689162640.072956
DEBUG 2023-08-09 03:18:55,452 autoreload File C:\Users\Alice\.vscode\extensions\ms-python.python-2023.14.0\pythonFiles\lib\python\debugpy\_vendored\pydevd\_pydevd_frame_eval\vendored\__init__.py first seen with mtime 1691124228.076274
DEBUG 2023-08-09 03:18:55,453 autoreload File C:\Users\Alice\Desktop\djangogram\.venv\Lib\site-packages\django\contrib\admin\widgets.py first seen with mtime 1689162638.8086958
DEBUG 2023-08-09 03:18:55,453 autoreload File C:\Users\Alice\.vscode\extensions\ms-python.python-2023.14.0\pythonFiles\lib\python\debugpy\_vendored\pydevd\_pydevd_frame_eval\vendored\bytecode\bytecode.py first seen with mtime 1691124228.0772715
DEBUG 2023-08-09 03:18:55,454 autoreload File C:\Users\Alice\AppData\Local\Programs\Python\Python311\Lib\collections\__init__.py first seen with mtime 1686085218.0
DEBUG 2023-08-09 03:18:55,455 autoreload File C:\Users\Alice\Desktop\djangogram\djangogram\settings.py first seen with mtime 1691518732.4214175
DEBUG 2023-08-09 03:18:55,456 autoreload File C:\Users\Alice\Desktop\djangogram\.venv\Lib\site-packages\django\contrib\messages\utils.py first seen with mtime 1689162639.720897
DEBUG 2023-08-09 03:18:55,458 autoreload File C:\Users\Alice\.vscode\extensions\ms-python.python-2023.14.0\pythonFiles\lib\python\debugpy\_vendored\pydevd\_pydevd_bundle\pydevd_import_class.py first seen with mtime 1691124228.0074582
DEBUG 2023-08-09 03:18:55,458 autoreload File C:\Users\Alice\Desktop\djangogram\.venv\Lib\site-packages\django\db\backends\base\validation.py first seen with mtime 1689162640.36741
DEBUG 2023-08-09 03:18:55,459 autoreload File C:\Users\Alice\Desktop\djangogram\.venv\Lib\site-packages\django\db\models\functions\comparison.py first seen with mtime 1689162640.4571702
DEBUG 2023-08-09 03:18:55,460 autoreload File C:\Users\Alice\.vscode\extensions\ms-python.python-2023.14.0\pythonFiles\lib\python\debugpy\_vendored\pydevd\_pydevd_bundle\pydevd_suspended_frames.py first seen with mtime 1691124228.0313947
DEBUG 2023-08-09 03:18:55,460 autoreload File C:\Users\Alice\Desktop\djangogram\.venv\Lib\site-packages\pytz\__init__.py first seen with mtime 1689162641.174762
DEBUG 2023-08-09 03:18:55,461 autoreload File C:\Users\Alice\AppData\Local\Programs\Python\Python311\Lib\sqlite3\dbapi2.py first seen with mtime 1686085218.0
DEBUG 2023-08-09 03:18:55,461 autoreload File C:\Users\Alice\.vscode\extensions\ms-python.python-2023.14.0\pythonFiles\lib\python\debugpy\_vendored\pydevd\_pydevd_bundle\pydevd_breakpoints.py first seen with mtime 1691124227.914731
DEBUG 2023-08-09 03:18:55,461 autoreload File C:\Users\Alice\AppData\Local\Programs\Python\Python311\Lib\email\mime\base.py first seen with mtime 1686085218.0
DEBUG 2023-08-09 03:18:55,462 autoreload File C:\Users\Alice\AppData\Local\Programs\Python\Python311\Lib\urllib\request.py first seen with mtime 1686085218.0
DEBUG 2023-08-09 03:18:55,462 autoreload File C:\Users\Alice\Desktop\djangogram\.venv\Lib\site-packages\django\templatetags\tz.py first seen with mtime 1689162640.561402
DEBUG 2023-08-09 03:18:55,463 autoreload File C:\Users\Alice\AppData\Local\Programs\Python\Python311\Lib\xml\dom\domreg.py first seen with mtime 1686085218.0
DEBUG 2023-08-09 03:18:55,465 autoreload File C:\Users\Alice\Desktop\djangogram\.venv\Lib\site-packages\django\core\files\move.py first seen with mtime 1689162640.2926102
DEBUG 2023-08-09 03:18:55,466 autoreload File C:\Users\Alice\Desktop\djangogram\.venv\Lib\site-packages\django\core\handlers\wsgi.py first seen with mtime 1689162640.3045783
DEBUG 2023-08-09 03:18:55,467 autoreload File C:\Users\Alice\AppData\Local\Programs\Python\Python311\Lib\fractions.py first seen with mtime 1686085218.0
DEBUG 2023-08-09 03:18:55,468 autoreload File C:\Users\Alice\Desktop\djangogram\.venv\Lib\site-packages\django\db\backends\base\features.py first seen with mtime 1689162640.3654156
DEBUG 2023-08-09 03:18:55,469 autoreload File C:\Users\Alice\Desktop\djangogram\.venv\Lib\site-packages\django\db\migrations\utils.py first seen with mtime 1689162640.4252567
DEBUG 2023-08-09 03:18:55,470 autoreload File C:\Users\Alice\Desktop\djangogram\.venv\Lib\site-packages\django\middleware\__init__.py first seen with mtime 1689162640.5239923
DEBUG 2023-08-09 03:18:55,470 autoreload File C:\Users\Alice\Desktop\djangogram\.venv\Lib\site-packages\asgiref\local.py first seen with mtime 1689162638.2027295
DEBUG 2023-08-09 03:18:55,471 autoreload File C:\Users\Alice\Desktop\djangogram\.venv\Lib\site-packages\django\core\validators.py first seen with mtime 1689162640.3524497
DEBUG 2023-08-09 03:18:55,471 autoreload File C:\Users\Alice\AppData\Local\Programs\Python\Python311\Lib\urllib\parse.py first seen with mtime 1686085218.0
DEBUG 2023-08-09 03:18:55,472 autoreload File C:\Users\Alice\Desktop\djangogram\.venv\Lib\site-packages\django\db\backends\sqlite3\introspection.py first seen with mtime 1689162640.4053085
DEBUG 2023-08-09 03:18:55,472 autoreload File C:\Users\Alice\Desktop\djangogram\.venv\Lib\site-packages\django\core\files\temp.py first seen with mtime 1689162640.298594
DEBUG 2023-08-09 03:18:55,473 autoreload File C:\Users\Alice\Desktop\djangogram\.venv\Lib\site-packages\django\template\loader.py first seen with mtime 1689162640.5489273
DEBUG 2023-08-09 03:18:55,474 autoreload File C:\Users\Alice\Desktop\djangogram\.venv\Lib\site-packages\django\templatetags\l10n.py first seen with mtime 1689162640.5604048
DEBUG 2023-08-09 03:18:55,474 autoreload File C:\Users\Alice\AppData\Local\Programs\Python\Python311\Lib\json\decoder.py first seen with mtime 1686085218.0
DEBUG 2023-08-09 03:18:55,475 autoreload File C:\Users\Alice\AppData\Local\Programs\Python\Python311\Lib\ctypes\_endian.py first seen with mtime 1686085218.0
